CPUID:,0xA50F00
Processor:,AMD Ryzen 7 5800H
Platform:,Socket FP6 (BGA 1140)
Revision:,CZN-A0
Lithography:,7 nm

* Values should be divided by 1000
Session start:,00:04:36 - December 17 - 2025

Time,Cur. CPU #0 Tdie #0,Min. CPU #0 Tdie #0,Max. CPU #0 Tdie #0,Avg. CPU #0 Tdie #0,Cur. CPU #0 Core #0,Min. CPU #0 Core #0,Max. CPU #0 Core #0,Avg. CPU #0 Core #0,Cur. CPU #0 Core #1,Min. CPU #0 Core #1,Max. CPU #0 Core #1,Avg. CPU #0 Core #1,Cur. CPU #0 Core #2,Min. CPU #0 Core #2,Max. CPU #0 Core #2,Avg. CPU #0 Core #2,Cur. CPU #0 Core #3,Min. CPU #0 Core #3,Max. CPU #0 Core #3,Avg. CPU #0 Core #3,Cur. CPU #0 Core #4,Min. CPU #0 Core #4,Max. CPU #0 Core #4,Avg. CPU #0 Core #4,Cur. CPU #0 Core #5,Min. CPU #0 Core #5,Max. CPU #0 Core #5,Avg. CPU #0 Core #5,Cur. CPU #0 Core #6,Min. CPU #0 Core #6,Max. CPU #0 Core #6,Avg. CPU #0 Core #6,Cur. CPU #0 Core #7,Min. CPU #0 Core #7,Max. CPU #0 Core #7,Avg. CPU #0 Core #7,CPU #0 Core #0 Load,CPU #0 Core #0 Frequency,CPU #0 Core #1 Load,CPU #0 Core #1 Frequency,CPU #0 Core #2 Load,CPU #0 Core #2 Frequency,CPU #0 Core #3 Load,CPU #0 Core #3 Frequency,CPU #0 Core #4 Load,CPU #0 Core #4 Frequency,CPU #0 Core #5 Load,CPU #0 Core #5 Frequency,CPU #0 Core #6 Load,CPU #0 Core #6 Frequency,CPU #0 Core #7 Load,CPU #0 Core #7 Frequency,CPU #0 Package,CPU #0 Core #0,CPU #0 Core #1,CPU #0 Core #2,CPU #0 Core #3,CPU #0 Core #4,CPU #0 Core #5,CPU #0 Core #6,CPU #0 Core #7,
01:27:49 12/17/25,49875,44000,92750,57812,48189,40980,81905,49444,49323,41965,92112,52448,47696,41030,81224,49230,47599,41442,87248,50718,47505,40920,78570,48788,47273,41317,83512,50012,47350,40892,74349,48278,47186,41369,79594,49049,23782,1856479,14389,1856479,9692,1547066,1864,1547066,1864,1547066,298,1547066,298,1547066,298,1547066,5392,404,592,5,5,4,4,5,11,
01:27:59 12/17/25,50625,44000,92750,57797,49313,40980,81905,49444,49433,41965,92112,52442,48879,41030,81224,49228,47914,41442,87248,50712,47991,40920,78570,48786,47602,41317,83512,50007,47712,40892,74349,48276,47525,41369,79594,49045,3405,1547066,15833,1856479,2628,1547066,0,1547066,915,1547066,915,1547066,915,1547066,407,1547066,5086,592,486,397,9,8,9,9,16,
01:28:09 12/17/25,50250,44000,92750,57784,48650,40980,81905,49442,49305,41965,92112,52437,47990,41030,81224,49227,47870,41442,87248,50707,47827,40920,78570,48784,47574,41317,83512,50003,47636,40892,74349,48275,47525,41369,79594,49043,12929,1547066,22228,1856479,0,1856479,0,1547066,0,1547066,0,1547066,1305,1547066,652,1547066,4850,467,511,5,4,4,4,4,12,
01:28:19 12/17/25,50250,44000,92750,57770,48775,40980,81905,49441,49885,41965,92112,52431,48130,41030,81224,49225,47988,41442,87248,50701,47885,40920,78570,48782,47616,41317,83512,49998,47711,40892,74349,48274,47570,41369,79594,49040,7565,1856479,4570,1856479,2840,1547066,1171,1547066,1137,1547066,1137,1547066,0,1547066,568,1547066,5025,460,651,52,4,4,5,4,11,
01:28:29 12/17/25,50250,44000,92750,57755,48829,40980,81905,49440,49451,41965,92112,52424,48403,41030,81224,49223,47829,41442,87248,50696,47877,40920,78570,48781,47523,41317,83512,49993,47610,40892,74349,48273,47453,41369,79594,49037,13313,1856479,7029,1856479,399,1547066,0,1547066,0,1547066,0,1547066,0,1547066,798,1547066,5027,467,543,242,4,5,4,4,10,
01:28:39 12/17/25,50250,44000,92750,57740,48525,40980,81905,49438,49534,41965,92112,52419,47964,41030,81224,49221,47863,41442,87248,50690,47804,40920,78570,48779,47544,41317,83512,49988,47646,40892,74349,48271,47465,41369,79594,49034,7573,1856479,25232,1856479,1955,1547066,0,1547066,0,1547066,0,1547066,0,1547066,589,1547066,5250,428,586,5,5,4,4,5,12,
01:28:49 12/17/25,50250,44000,92750,57725,48648,40980,81905,49437,49608,41965,92112,52413,48072,41030,81224,49219,48005,41442,87248,50685,47920,40920,78570,48777,47684,41317,83512,49983,47754,40892,74349,48270,47585,41369,79594,49031,2146,1856479,20109,1856479,1860,1856479,643,1547066,689,1547066,689,1547066,689,1547066,638,1547066,5075,424,575,7,4,5,4,5,10,
01:28:59 12/17/25,51125,44000,92750,57712,49845,40980,81905,49438,50312,41965,92112,52408,49569,41030,81224,49219,48887,41442,87248,50681,48523,40920,78570,48776,48134,41317,83512,49980,48126,40892,74349,48270,47976,41369,79594,49028,1979,1856479,22919,1856479,2693,1547066,1916,1547066,2668,1547066,2643,1547066,2643,1547066,1321,1547066,5142,561,573,497,186,12,12,12,18,
01:29:09 12/17/25,50750,44000,92750,57698,49183,40980,81905,49437,50075,41965,92112,52403,48503,41030,81224,49218,48317,41442,87248,50676,48260,40920,78570,48775,47977,41317,83512,49976,48040,40892,74349,48269,47895,41369,79594,49026,2185,1547066,3397,1856479,324,1856479,649,1547066,649,1547066,649,1547066,649,1547066,712,1547066,4978,483,605,57,4,4,4,4,12,
01:29:19 12/17/25,50625,44000,92750,57685,49274,40980,81905,49437,50172,41965,92112,52399,48559,41030,81224,49217,48357,41442,87248,50672,48280,40920,78570,48774,48002,41317,83512,49972,48051,40892,74349,48269,47930,41369,79594,49024,5206,1856479,19926,1856479,4431,1547066,1332,1547066,1332,1547066,1332,1547066,1332,1547066,0,1547066,5069,509,606,60,4,4,4,5,10,
01:29:29 12/17/25,50875,44000,92750,57671,48659,40980,81905,49436,49542,41965,92112,52394,48081,41030,81224,49215,48006,41442,87248,50667,47923,40920,78570,48773,47710,41317,83512,49968,47742,40892,74349,48268,47647,41369,79594,49022,8928,1856479,22120,1856479,1360,1547066,0,1547066,0,1547066,0,1547066,0,1547066,0,1547066,5075,427,532,5,5,4,4,4,11,
01:29:39 12/17/25,50500,44000,92750,57657,49411,40980,81905,49435,49556,41965,92112,52388,48580,41030,81224,49214,48080,41442,87248,50662,48117,40920,78570,48772,47801,41317,83512,49963,47910,40892,74349,48268,47734,41369,79594,49019,18419,1856479,4438,1856479,2114,1547066,1340,1547066,1340,1547066,1340,1547066,1340,1547066,0,1547066,5078,611,478,164,4,4,4,4,11,
01:29:49 12/17/25,50500,44000,92750,57643,48880,40980,81905,49434,49839,41965,92112,52383,48601,41030,81224,49212,48200,41442,87248,50657,48153,40920,78570,48771,47858,41317,83512,49959,47942,40892,74349,48267,47760,41369,79594,49016,20300,1547066,15695,1856479,921,1856479,301,1547066,301,1547066,301,1547066,301,1547066,301,1547066,5245,391,565,167,4,4,4,4,10,
01:29:59 12/17/25,50500,44000,92750,57629,49161,40980,81905,49434,49779,41965,92112,52377,48403,41030,81224,49211,48147,41442,87248,50652,48143,40920,78570,48769,47841,41317,83512,49955,47929,40892,74349,48266,47758,41369,79594,49014,13240,1856479,18625,1547066,15559,1856479,1605,1547066,33,1547066,0,1547066,0,1547066,745,1547066,5536,539,543,64,7,7,7,7,15,
01:30:09 12/17/25,50750,44000,92750,57616,48918,40980,81905,49434,49625,41965,92112,52373,48523,41030,81224,49210,48206,41442,87248,50648,48198,40920,78570,48769,47899,41317,83512,49951,47966,40892,74349,48266,47844,41369,79594,49012,10804,1547066,3784,1856479,332,1547066,665,1547066,665,1547066,2225,1547066,2225,1547066,1445,1547066,5041,399,507,110,4,5,4,4,11,
01:30:19 12/17/25,50750,44000,92750,57603,49059,40980,81905,49434,50232,41965,92112,52368,48791,41030,81224,49209,48425,41442,87248,50643,48348,40920,78570,48768,48054,41317,83512,49947,48134,40892,74349,48265,47987,41369,79594,49010,9737,1856479,15122,1856479,508,1547066,508,1547066,508,1547066,1277,1547066,2046,1547066,1277,1547066,5068,380,588,190,5,4,5,4,14,
01:30:29 12/17/25,50625,44000,92750,57589,49457,40980,81905,49434,49642,41965,92112,52363,48669,41030,81224,49209,48437,41442,87248,50639,48391,40920,78570,48767,48080,41317,83512,49944,48168,40892,74349,48265,48006,41369,79594,49008,20805,1856479,1648,1856479,0,1547066,882,1547066,882,1547066,882,1547066,882,1547066,441,1547066,5081,549,438,64,45,4,5,4,11,
01:30:39 12/17/25,50625,44000,92750,57576,49386,40980,81905,49433,49585,41965,92112,52358,48606,41030,81224,49207,48257,41442,87248,50634,48320,40920,78570,48766,47984,41317,83512,49940,48118,40892,74349,48265,47925,41369,79594,49006,6282,1856479,18638,1856479,104,1547066,104,1547066,104,1547066,0,1547066,0,1547066,1467,1547066,5063,553,457,73,4,4,4,4,12,
01:30:49 12/17/25,51000,44000,92750,57563,49599,40980,81905,49433,49929,41965,92112,52353,48786,41030,81224,49207,48393,41442,87248,50630,48361,40920,78570,48765,48098,41317,83512,49936,48143,40892,74349,48265,48011,41369,79594,49004,36309,1547066,13107,1547066,11560,1547066,2387,1856479,70,1547066,1615,1547066,1615,1547066,1615,1547066,5461,579,511,115,4,5,4,4,11,
01:30:59 12/17/25,51125,44000,92750,57552,48743,40980,81905,49433,49759,41965,92112,52349,48004,41030,81224,49206,48103,41442,87248,50626,47114,40920,78570,48764,47054,41317,83512,49932,46802,40892,74349,48263,46859,41369,79594,49001,44111,1856479,17078,1856479,7810,1856479,7037,1547066,1575,1547066,1520,1547066,1520,1547066,0,1547066,5554,653,579,336,272,4,4,4,13,
01:31:09 12/17/25,50000,44000,92750,57538,47991,40980,81905,49431,48836,41965,92112,52343,47413,41030,81224,49203,47246,41442,87248,50620,47124,40920,78570,48760,46951,41317,83512,49927,46931,40892,74349,48260,46868,41369,79594,48997,2029,1856479,527,1856479,1296,1547066,554,1547066,581,1547066,581,1547066,609,1547066,319,1547066,4951,463,544,87,4,4,4,4,11,
01:31:19 12/17/25,49750,44000,92750,57523,48110,40980,81905,49429,48835,41965,92112,52336,47514,41030,81224,49200,47404,41442,87248,50614,47341,40920,78570,48758,47105,41317,83512,49921,47151,40892,74349,48258,47028,41369,79594,48993,4105,1856479,5660,1856479,4882,1547066,0,1547066,0,1547066,0,1547066,0,1547066,1881,1547066,5019,435,512,26,4,4,4,4,11,
01:31:29 12/17/25,49875,44000,92750,57509,48547,40980,81905,49427,49152,41965,92112,52330,47835,41030,81224,49197,47608,41442,87248,50608,47556,40920,78570,48755,47294,41317,83512,49916,47367,40892,74349,48256,47219,41369,79594,48989,8770,1856479,3453,1856479,0,1547066,323,1547066,323,1547066,323,1547066,1889,1547066,323,1547066,5054,503,521,99,4,4,4,4,11,
01:31:39 12/17/25,50000,44000,92750,57494,48565,40980,81905,49425,49171,41965,92112,52324,48022,41030,81224,49195,47695,41442,87248,50603,47680,40920,78570,48753,47413,41317,83512,49911,47482,40892,74349,48255,47346,41369,79594,48986,2608,1547066,16818,1856479,1030,1547066,1030,1547066,1030,1547066,1030,1547066,1108,1547066,0,1547066,4844,472,487,130,4,4,5,4,11,
01:31:49 12/17/25,50125,44000,92750,57480,48519,40980,81905,49423,49263,41965,92112,52318,47906,41030,81224,49193,47751,41442,87248,50597,47746,40920,78570,48751,47485,41317,83512,49906,47581,40892,74349,48253,47401,41369,79594,48983,22782,1856479,11221,1856479,0,1547066,447,1547066,447,1547066,447,1547066,447,1547066,1216,1547066,5134,450,534,4,4,4,5,4,10,
01:31:59 12/17/25,50875,44000,92750,57467,48730,40980,81905,49422,49656,41965,92112,52314,48422,41030,81224,49191,47969,41442,87248,50593,47929,40920,78570,48750,47658,41317,83512,49902,47746,40892,74349,48252,47574,41369,79594,48980,8445,1856479,11539,1547066,1483,1547066,0,1547066,0,1547066,0,1547066,0,1547066,0,1547066,5156,413,578,173,4,4,4,4,11,
01:32:09 12/17/25,50625,44000,92750,57454,49013,40980,81905,49421,50322,41965,92112,52309,48750,41030,81224,49190,48507,41442,87248,50588,48167,40920,78570,48748,47887,41317,83512,49898,47877,40892,74349,48251,47739,41369,79594,48978,16872,1856479,17625,1856479,7558,1856479,4435,1547066,0,1547066,0,1547066,0,1547066,0,1547066,5467,418,630,279,132,13,12,13,20,
01:32:19 12/17/25,50625,44000,92750,57442,48968,40980,81905,49420,49855,41965,92112,52305,48434,41030,81224,49189,48137,41442,87248,50584,48088,40920,78570,48747,47800,41317,83512,49894,47892,40892,74349,48251,47734,41369,79594,48975,6314,1856479,18732,1856479,1567,1547066,0,1547066,0,1547066,0,1547066,0,1547066,788,1547066,5077,448,578,119,5,4,4,5,10,
01:32:29 12/17/25,50625,44000,92750,57429,48771,40980,81905,49419,49721,41965,92112,52300,48355,41030,81224,49188,48178,41442,87248,50579,48116,40920,78570,48746,47876,41317,83512,49890,47953,40892,74349,48250,47796,41369,79594,48973,3666,1547066,26131,1856479,671,1856479,1342,1547066,671,1547066,0,1547066,0,1547066,0,1547066,5040,373,558,59,5,4,4,5,11,
01:32:39 12/17/25,50375,44000,92750,57416,48897,40980,81905,49418,49536,41965,92112,52295,48229,41030,81224,49186,48035,41442,87248,50574,48061,40920,78570,48745,47751,41317,83512,49886,47858,40892,74349,48250,47700,41369,79594,48971,11727,1547066,10955,1856479,148,1547066,74,1547066,148,1547066,148,1547066,148,1547066,148,1547066,5106,474,526,8,4,4,5,4,12,
01:32:49 12/17/25,50500,44000,92750,57403,49211,40980,81905,49418,49455,41965,92112,52290,48578,41030,81224,49185,48112,41442,87248,50570,48185,40920,78570,48744,47836,41317,83512,49883,47957,40892,74349,48249,47762,41369,79594,48969,4856,1856479,6423,1856479,14198,1856479,0,1856479,981,1547066,981,1547066,1031,1547066,932,1547066,5295,526,448,142,5,4,4,5,12,
01:32:59 12/17/25,51000,44000,92750,57391,49068,40980,81905,49417,49709,41965,92112,52286,48412,41030,81224,49184,48261,41442,87248,50566,48242,40920,78570,48743,47978,41317,83512,49879,48065,40892,74349,48249,47908,41369,79594,48967,15155,1856479,12806,1856479,0,1856479,1844,1547066,1844,1547066,1844,1547066,1844,1547066,1844,1547066,5102,475,500,4,5,4,4,5,12,
01:33:09 12/17/25,50750,44000,92750,57379,49221,40980,81905,49417,49850,41965,92112,52282,48389,41030,81224,49183,48260,41442,87248,50562,48216,40920,78570,48742,47926,41317,83512,49876,48035,40892,74349,48248,47878,41369,79594,48965,6095,1547066,10737,1856479,1402,1547066,0,1547066,0,1547066,0,1547066,0,1547066,1353,1547066,5062,520,543,4,4,4,4,4,10,
01:33:19 12/17/25,50875,44000,92750,57366,49465,40980,81905,49417,50496,41965,92112,52278,49190,41030,81224,49183,48508,41442,87248,50558,48475,40920,78570,48742,48100,41317,83512,49872,48165,40892,74349,48248,48002,41369,79594,48963,5578,1856479,13863,1856479,1207,1856479,832,1547066,832,1547066,0,1547066,0,1547066,416,1547066,5099,477,663,346,4,5,4,4,10,
01:33:29 12/17/25,50750,44000,92750,57354,49018,40980,81905,49416,49601,41965,92112,52274,48638,41030,81224,49182,48281,41442,87248,50554,48347,40920,78570,48741,48020,41317,83512,49869,48119,40892,74349,48248,47944,41369,79594,48961,5478,1856479,14673,1547066,2739,1547066,0,1547066,0,1547066,0,1547066,0,1547066,880,1547066,5116,387,483,137,5,4,4,5,10,
01:33:39 12/17/25,50875,44000,92750,57342,49427,40980,81905,49416,49742,41965,92112,52269,48810,41030,81224,49181,48326,41442,87248,50550,48398,40920,78570,48740,48060,41317,83512,49866,48176,40892,74349,48248,47992,41369,79594,48959,1332,1856479,16949,1856479,551,1547066,551,1547066,551,1547066,551,1547066,551,1547066,551,1547066,5075,520,483,149,4,5,4,4,14,
01:33:49 12/17/25,50625,44000,92750,57329,48979,40980,81905,49416,49916,41965,92112,52265,48520,41030,81224,49180,48368,41442,87248,50546,48305,40920,78570,48739,48061,41317,83512,49862,48143,40892,74349,48248,47956,41369,79594,48957,24350,1856479,5508,1856479,11004,1856479,4723,1547066,13,1547066,13,1547066,13,1547066,798,1547066,5561,391,544,45,4,5,4,4,11,
01:33:59 12/17/25,50625,44000,92750,57317,49070,40980,81905,49415,49575,41965,92112,52260,48598,41030,81224,49179,48235,41442,87248,50542,48284,40920,78570,48739,47970,41317,83512,49859,48071,40892,74349,48247,47907,41369,79594,48956,10954,1547066,11732,1856479,2388,1547066,831,1547066,831,1547066,831,1547066,831,1547066,831,1547066,5115,422,474,105,4,4,4,4,10,
01:34:09 12/17/25,50750,44000,92750,57305,48962,40980,81905,49415,50142,41965,92112,52256,48851,41030,81224,49178,48393,41442,87248,50538,48351,40920,78570,48738,48009,41317,83512,49855,48104,40892,74349,48247,47936,41369,79594,48954,6221,1547066,8514,1856479,0,1547066,689,1547066,759,1547066,1518,1547066,0,1547066,759,1547066,5103,335,587,246,5,4,5,4,11,
01:34:19 12/17/25,50875,44000,92750,57293,48530,40980,81905,49414,49486,41965,92112,52252,48326,41030,81224,49178,47987,41442,87248,50534,47951,40920,78570,48737,47707,41317,83512,49852,47735,40892,74349,48247,47654,41369,79594,48952,14128,1856479,5656,1547066,129,1856479,1801,1547066,1801,1547066,1801,1547066,1801,1547066,259,1547066,5108,316,513,170,4,5,4,4,10,
01:34:29 12/17/25,49750,44000,92750,57281,47564,40980,81905,49412,48577,41965,92112,52246,47132,41030,81224,49175,47021,41442,87248,50528,46864,40920,78570,48735,46687,41317,83512,49847,46692,40892,74349,48245,46610,41369,79594,48948,10789,1856479,3783,1856479,731,1547066,1462,1547066,1462,1547066,1462,1547066,1462,1547066,0,1547066,5048,382,555,79,5,4,4,4,10,
01:34:39 12/17/25,50125,44000,92750,57267,48830,40980,81905,49409,49729,41965,92112,52240,48518,41030,81224,49172,48252,41442,87248,50523,47625,40920,78570,48732,47327,41317,83512,49842,47257,40892,74349,48242,47133,41369,79594,48944,7204,1856479,6364,1856479,14993,1856479,4010,1547066,1657,1547066,1657,1547066,1657,1547066,872,1547066,5348,581,619,496,288,79,4,5,14,
01:34:49 12/17/25,51000,44000,92750,57254,49502,40980,81905,49408,50461,41965,92112,52236,49319,41030,81224,49171,49325,41442,87248,50519,48319,40920,78570,48730,48087,41317,83512,49838,47740,40892,74349,48241,47716,41369,79594,48941,11800,1856479,33474,1856479,18600,1856479,11580,1856479,1890,1547066,1337,1547066,554,1547066,1334,1547066,6452,580,586,530,445,199,83,4,13,
01:34:59 12/17/25,51250,44000,92750,57244,48731,40980,81905,49408,50073,41965,92112,52233,48701,41030,81224,49171,48213,41442,87248,50516,48128,40920,78570,48729,47851,41317,83512,49834,47879,40892,74349,48240,47761,41369,79594,48939,16601,1547066,3395,1856479,0,1547066,1064,1547066,1064,1547066,1064,1547066,1064,1547066,1064,1547066,5133,322,628,296,4,4,4,4,13,
01:35:09 12/17/25,51125,44000,92750,57232,49440,40980,81905,49408,50345,41965,92112,52229,49361,41030,81224,49171,49229,41442,87248,50512,48426,40920,78570,48728,48227,41317,83512,49831,48087,40892,74349,48240,48044,41369,79594,48937,5375,1856479,3055,1856479,3123,1856479,4735,1547066,142,1547066,142,1547066,142,1547066,142,1547066,5415,475,526,496,340,19,5,4,17,
01:35:19 12/17/25,50375,44000,92750,57220,48336,40980,81905,49406,49727,41965,92112,52224,48536,41030,81224,49169,48871,41442,87248,50508,48209,40920,78570,48727,48128,41317,83512,49827,47536,40892,74349,48238,47481,41369,79594,48934,4528,1856479,16351,1856479,11655,1856479,21896,1856479,2297,1547066,3898,1547066,5469,1547066,1564,1547066,6429,445,557,553,540,515,370,287,178,
01:35:29 12/17/25,49875,44000,92750,57207,47848,40980,81905,49404,48886,41965,92112,52218,47765,41030,81224,49167,47659,41442,87248,50504,47024,40920,78570,48724,46763,41317,83512,49822,46593,40892,74349,48236,46594,41369,79594,48931,7353,1856479,11202,1856479,15051,1856479,15821,1856479,2734,1856479,0,1856479,0,1856479,495,1547066,6003,467,550,483,324,123,5,5,26,
01:35:39 12/17/25,51250,44000,92750,57196,49173,40980,81905,49403,50254,41965,92112,52215,49074,41030,81224,49167,49341,41442,87248,50502,48385,40920,78570,48724,48132,41317,83512,49819,47884,40892,74349,48235,47888,41369,79594,48928,2204,1856479,0,1856479,5252,1856479,11612,1856479,0,1547066,0,1547066,0,1547066,0,1547066,5819,488,538,488,495,225,51,52,64,
01:35:49 12/17/25,51375,44000,92750,57185,50084,40980,81905,49403,51446,41965,92112,52211,50140,41030,81224,49167,50552,41442,87248,50498,49207,40920,78570,48723,48685,41317,83512,49816,48182,40892,74349,48234,48042,41369,79594,48926,6773,1856479,38964,1856479,17427,1856479,14350,1547066,16072,1856479,15174,1856479,5178,1547066,6667,1547066,9179,649,715,718,746,411,132,35,21,
01:35:59 12/17/25,51500,44000,92750,57175,48663,40980,81905,49403,50352,41965,92112,52209,48726,41030,81224,49167,49052,41442,87248,50497,47563,40920,78570,48722,47210,41317,83512,49813,46856,40892,74349,48233,46906,41369,79594,48924,8139,1856479,29273,1856479,21445,1856479,19898,1856479,3465,1547066,335,1547066,335,1547066,335,1547066,6580,556,706,687,607,210,4,4,16,
01:36:09 12/17/25,49625,44000,92750,57163,46334,40980,81905,49399,47695,41965,92112,52202,45759,41030,81224,49164,45493,41442,87248,50491,45085,40920,78570,48718,44999,41317,83512,49807,44865,40892,74349,48229,44937,41369,79594,48919,15543,1856479,33306,1856479,16315,1856479,8721,1856479,7179,1547066,238,1547066,175,1547066,885,1547066,5805,466,709,260,4,4,4,4,14,
01:36:19 12/17/25,49375,44000,92750,57148,47782,40980,81905,49395,48467,41965,92112,52195,47568,41030,81224,49160,47540,41442,87248,50484,46824,40920,78570,48713,46437,41317,83512,49799,46160,40892,74349,48224,46050,41369,79594,48912,19197,1856479,6566,1856479,7342,1856479,3461,1856479,7342,1856479,2685,1547066,1132,1547066,1132,1547066,6788,619,556,573,470,271,96,4,20,
01:36:29 12/17/25,50500,44000,92750,57135,48690,40980,81905,49393,49795,41965,92112,52190,48544,41030,81224,49158,49323,41442,87248,50481,48173,40920,78570,48712,48506,41317,83512,49796,47775,40892,74349,48223,47561,41369,79594,48910,29287,1856479,5027,1856479,5713,1856479,11245,1856479,7375,1547066,1897,1547066,0,1547066,948,1547066,7543,521,482,423,546,327,380,222,11,
01:36:39 12/17/25,51750,44000,92750,57124,50117,40980,81905,49393,51490,41965,92112,52187,50069,41030,81224,49159,50211,41442,87248,50479,49711,40920,78570,48712,49233,41317,83512,49794,48743,40892,74349,48223,48503,41369,79594,48908,33352,1856479,8862,1856479,12812,1856479,7283,1856479,1753,1547066,0,1547066,0,1547066,535,1547066,8151,613,676,577,493,525,286,153,16,
01:36:49 12/17/25,51375,44000,92750,57115,49223,40980,81905,49394,50461,41965,92112,52185,49211,41030,81224,49160,49586,41442,87248,50478,48710,40920,78570,48713,48645,41317,83512,49792,48009,40892,74349,48223,48026,41369,79594,48907,6535,1856479,9667,1547066,4969,1856479,26894,1856479,3403,1547066,0,1547066,271,1547066,271,1547066,7852,513,579,536,539,394,284,39,52,
01:36:59 12/17/25,49875,44000,92750,57103,46746,40980,81905,49392,47818,41965,92112,52179,46742,41030,81224,49158,46677,41442,87248,50474,46335,40920,78570,48711,46110,41317,83512,49787,46017,40892,74349,48221,46022,41369,79594,48904,6367,1856479,2558,1547066,15669,1856479,1787,1547066,270,1547066,147,1547066,147,1547066,1066,1547066,6052,328,471,306,186,103,4,4,12,
01:37:09 12/17/25,48375,44000,92750,57089,46269,40980,81905,49386,47032,41965,92112,52171,46184,41030,81224,49153,45749,41442,87248,50466,45361,40920,78570,48705,45120,41317,83512,49779,45140,40892,74349,48216,45037,41369,79594,48897,16682,1856479,31959,1856479,13476,1547066,12024,1547066,380,1856479,1920,1547066,1920,1547066,1150,1547066,6811,422,520,448,159,4,4,4,11,
01:37:19 12/17/25,48250,44000,92750,57073,47112,40980,81905,49381,47799,41965,92112,52162,46935,41030,81224,49148,46658,41442,87248,50458,46307,40920,78570,48700,46059,41317,83512,49772,46101,40892,74349,48211,45961,41369,79594,48891,14776,1856479,3765,1856479,3765,1547066,1489,1856479,0,1547066,0,1547066,0,1547066,0,1547066,6270,409,495,367,193,4,4,4,11,
